task_index,task_id,category,level,eval_type,ground_truth,query
223,svamp_chal_223,Subtraction,1,float_tol,\boxed{15},There are 62 different movies and 19 different books in the ' crazy silly school ' series. If you read 4 of the books and watched 34 of the movies How many more books do you still have to read?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
224,svamp_chal_224,Common-Division,1,float_tol,\boxed{14},We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
225,svamp_chal_225,Common-Division,1,float_tol,\boxed{3},Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles. How many groups will be created?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
226,svamp_chal_226,Subtraction,1,float_tol,\boxed{23},41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus. How many more children were on the bus before the bus stop than there are now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
227,svamp_chal_227,Common-Division,1,float_tol,\boxed{14},In Haley's class some boys love to play marbles. Haley gives 2 marbles to each boy. If she had 28 marbles How many boys did she give the marbles to?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
228,svamp_chal_228,Common-Division,1,float_tol,\boxed{5},Matthew had 14 crackers and 21 cakes. If Matthew gave equal numbers of crackers and cakes to his 7 friends How many crackers and cakes did each person eat?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
229,svamp_chal_229,Addition,1,float_tol,\boxed{450},Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 31 cookies yesterday 270 cookies this morning and 419 cookies the day before yesterday. How many cookies did Helen bake till last night?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
230,svamp_chal_230,Common-Division,1,float_tol,\boxed{2},For the walls of the house he would use 4 nails in all to secure large planks of wood. If each plank of wood needs 2 pieces of nails to be secured How many planks does John need for the house wall?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
231,svamp_chal_231,Subtraction,1,float_tol,\boxed{16},Danny collects bottle caps and wrappers. He found 30 bottle caps and 14 wrappers at the park. Now he has 7 bottle caps and 86 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
232,svamp_chal_232,Multiplication,1,float_tol,\boxed{280},He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day and that each sack containes 35 oranges. How many oranges do they harvest per day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
233,svamp_chal_233,Subtraction,1,float_tol,\boxed{8},Edward spent $ 16 to buy books and $ 8 to buy pens. Now he has $ 19. How much more did Edward spend on books than pens?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
234,svamp_chal_234,Common-Division,1,float_tol,\boxed{2},Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
235,svamp_chal_235,Subtraction,1,float_tol,\boxed{1},Dan has $ 4. He had $ 3 left with him after he bought a candy bar. How much did the candy bar cost?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
236,svamp_chal_236,Subtraction,1,float_tol,\boxed{183},Paul got a box of 253 crayons for his birthday. By the end of the school year he had either lost or given away 70 of them. How many crayons did he have left by the end of the school year?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
237,svamp_chal_237,Addition,1,float_tol,\boxed{482},Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 144 chocolate chip cookies and 397 raisin cookies yesterday. And she baked 85 raisin cookies and 403 chocolate chip cookies this morning. How many raisin cookies did Helen bake?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
238,svamp_chal_238,Addition,1,float_tol,\boxed{8},Rachel picked 2 ripe apples from her tree. Now the tree has 7 apples still on it. If 6 of those are ripe and the rest are unripe How many ripe apples did the tree have to begin with?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
239,svamp_chal_239,Common-Division,1,float_tol,\boxed{3},An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
240,svamp_chal_240,Subtraction,1,float_tol,\boxed{69},Zachary did 51 push-ups in gym class today. David did 22 more push-ups than Zachary. John did 4 push-ups less than David. How many push-ups did John do?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
241,svamp_chal_241,Subtraction,1,float_tol,\boxed{20},Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 519 chocolate chip cookies and 300 raisin cookies yesterday. And she baked 280 raisin cookies and 359 chocolate chip cookies this morning. How many more raisin cookies did Helen bake yesterday compared to today?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
242,svamp_chal_242,Subtraction,1,float_tol,\boxed{21},"A grocery store had 81 bottles of regular soda, 60 bottles of diet soda and 60 bottles of lite soda. How many more bottles of regular soda did they have than diet soda?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
243,svamp_chal_243,Addition,1,float_tol,\boxed{90},Randy has some blocks. He uses 52 blocks to build a tower. If there are 38 blocks left How many blocks did he have at the start?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
244,svamp_chal_244,Subtraction,1,float_tol,\boxed{10},Edward had $ 13. He spent some money. Now he has $ 3. How much money did Edward spend?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
245,svamp_chal_245,Subtraction,1,float_tol,\boxed{11},Ed had 19 more marbles than Doug. Ed lost some of his marbles at the playground. Now Ed has 8 more marbles than doug. How many marbles did Ed lose?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
246,svamp_chal_246,Addition,1,float_tol,\boxed{174},They decided to hold the party in their backyard. They have 12 sets of tables and each set has 14 chairs. There are also 6 chairs extra. How many chairs do they have for the guests?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
247,svamp_chal_247,Multiplication,1,float_tol,\boxed{84},The Ferris wheel in paradise park has 3 small seats and 7 large seats. Each small seat can hold 16 people and large seat can hold 12 people. How many people can ride the Ferris wheel on large seats?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
248,svamp_chal_248,Multiplication,1,float_tol,\boxed{640},There are 20 houses in a block. If a mailman has to give 32 pieces of junk mail to each house in each block How many pieces of junk mail should he give each block?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
249,svamp_chal_249,Subtraction,1,float_tol,\boxed{26},"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples. How many more bottles than apple did they have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
250,svamp_chal_250,Multiplication,1,float_tol,\boxed{14},There are 7 baskets of peaches. Each basket has 10 red peaches and 2 green peaches. How many green peaches are in the baskets altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
251,svamp_chal_251,Addition,1,float_tol,\boxed{27},Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
252,svamp_chal_252,Subtraction,1,float_tol,\boxed{65},Because of the decision Sofia asked the students to suggest specific types of food. If 144 students suggested adding mashed potatoes 467 suggested adding bacon to the menu and 79 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested tomatoes?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
253,svamp_chal_253,Multiplication,1,float_tol,\boxed{6840},Jesse's rooms are 19 feet long and 18 feet wide. If she has 20 rooms in all How much carpet does she need to cover the floors of all rooms?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
254,svamp_chal_254,Addition,1,float_tol,\boxed{23},Rachel had to complete 10 pages of math homework. If she had to complete 3 more pages of reading homework than math homework How many pages did she have to complete in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
255,svamp_chal_255,Addition,1,float_tol,\boxed{1542},In a school there are 700 girls and the rest are boys. If there are 142 more boys than girls How many pupils are there in that school?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
256,svamp_chal_256,Subtraction,1,float_tol,\boxed{9},A waiter had 14 customers. 5 customers left. How many customers does he still have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
257,svamp_chal_257,Addition,1,float_tol,\boxed{14},Lucy went to the grocery store. She bought 2 packs of cookie and 12 packs of cake. In the end she had 56 amount of change remaining. How many packs of groceries did she buy in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
258,svamp_chal_258,Subtraction,1,float_tol,\boxed{1},Mary is baking a cake. The recipe calls for 11 cups of sugar and 9 cups of flour. She already put in 12 cups of flour and 10 cups of sugar. How many more cups of sugar does she need to add?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
259,svamp_chal_259,Addition,1,float_tol,\boxed{40},Marco and his dad went strawberry picking. His strawberries weighed 8 pounds while his dad's strawberries weighed 32 pounds. Together how much did their strawberries weigh?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
260,svamp_chal_260,Addition,1,float_tol,\boxed{183},Kelly gives away 91 nintendo games. How many did she have initially if she still has 92 games left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
261,svamp_chal_261,Subtraction,1,float_tol,\boxed{127},The Razorback t-shirt shop makes $ 106 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 242 t-shirts. If they sold 115 t-shirts during the Arkansas game How many t-shirts did they sell during the Texas tech game?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
262,svamp_chal_262,Common-Division,1,float_tol,\boxed{10},The Razorback t-shirt shop makes $ 23 dollars off each t-shirt sold. During the Arkansas and Texas tech game they made $ 230 by selling t-shirts. How many t-shirts did they sell?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
263,svamp_chal_263,Subtraction,1,float_tol,\boxed{26},Randy has 90 blocks. He uses 89 blocks to build a house and 63 blocks to build a tower. How many more blocks did he use to build the house than he did to build the tower?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
264,svamp_chal_264,Subtraction,1,float_tol,\boxed{1},Allan brought 2 balloons and Jake brought 3 balloons to the park. How many more balloons did Jake have than Allan in the park?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
265,svamp_chal_265,Subtraction,1,float_tol,\boxed{3},"Every day Ryan spends 7 hours on learning english, 2 hours on learning chinese and 4 hours on learning spanish. How many more hours does he spend on learning english than he does on learning spanish?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
266,svamp_chal_266,Addition,1,float_tol,\boxed{997},Robin has 43 packages of gum. There are 23 pieces in each package. Robin has 8 extra pieces of gum. How many pieces of gum does Robin have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
267,svamp_chal_267,Subtraction,1,float_tol,\boxed{11},Paul had 108 books. After selling some books in a garage sale and giving 35 books to his friend he had 62 books left. How many books did he sell in the garage sale?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
268,svamp_chal_268,Addition,1,float_tol,\boxed{29},For the walls of the house he would use 12 large planks of wood and 17 small planks. If each large plank of wood needs 14 pieces of nails to be secured and each small plank needs 25 nails. How many planks does John need for the house wall?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
269,svamp_chal_269,Common-Division,1,float_tol,\boxed{27},Melissa played 3 games and scored a total of 81 points scoring the same for each game. How many points did she score in each game?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
270,svamp_chal_270,Subtraction,1,float_tol,\boxed{91},Nell collects cards. She had 246 baseball cards and 214 Ace cards. She gave some of her cards to Jeff and now has 404 baseball cards and 495 Ace cards left. How many more Ace cards than baseball cards does Nell have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
271,svamp_chal_271,Subtraction,1,float_tol,\boxed{7},Jerry had 8 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed 5 old ones. How many action figures were on his shelf in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
272,svamp_chal_272,Common-Division,1,float_tol,\boxed{5},Paige was helping her mom plant flowers and together they planted 45 seeds in 9 flowerbeds. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
273,svamp_chal_273,Multiplication,1,float_tol,\boxed{48},A mailman has to give 4 pieces of junk mail to each house in each of the 81 blocks. If there are 12 houses in each block How many pieces of junk mail should he give in each block?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
274,svamp_chal_274,Common-Division,1,float_tol,\boxed{2},The ring toss game at the carnival made 325 dollars in the first 154 days and 114 dollars in the remaining 57 days. How much did they make per day in the remaining 57 days at the carnival?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
275,svamp_chal_275,Common-Division,1,float_tol,\boxed{18},Brenda's mother made cookies for 10 guests but 9 guests did not come. If she prepared 18 cookies and each guest had the same number of cookies How many did each of them have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
276,svamp_chal_276,Subtraction,1,float_tol,\boxed{1},Mary is baking a cake. The recipe calls for 9 cups of sugar 7 cups of flour and 4 cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
277,svamp_chal_277,Addition,1,float_tol,\boxed{217},Baker made some cakes. He sold 145 of them. If he still has 72 cakes left How many cakes did baker make?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
278,svamp_chal_278,Common-Division,1,float_tol,\boxed{5},Jesse needs a carpet of size 10 square feet to cover her room. If her room is 2 feet wide What is the length of her room?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
279,svamp_chal_279,Multiplication,1,float_tol,\boxed{26180},There are some bananas in Philip's banana collection. If the bananas are organized into 140 groups of size 187 How many bananas does he have in his collection?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
280,svamp_chal_280,Common-Division,1,float_tol,\boxed{3},Rebecca wants to split a collection of eggs into groups of 6. Rebecca has 18 eggs 72 bananas and 66 marbles. How many groups will be created?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
281,svamp_chal_281,Addition,1,float_tol,\boxed{211},Jessie currently weighs 9 kilograms. After she started to go jogging everyday she lost 62 kilograms in the first week and 140 kilograms in the second week. How much did she weigh before starting to jog?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
282,svamp_chal_282,Common-Division,1,float_tol,\boxed{37},The school is planning a field trip. The school has 72 classrooms. There are 3 seats on each school bus. If there are a total of 111 students in the school How many buses are needed to take the trip?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
283,svamp_chal_283,Addition,1,float_tol,\boxed{34},13 campers went rowing and 59 campers went hiking in the morning. 21 campers went rowing in the afternoon. How many campers went rowing in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
284,svamp_chal_284,Subtraction,1,float_tol,\boxed{6},Jerry had 9 action figures on a shelf in his room. Later he added 7 more action figures to the shelf. If he also has 10 books on the shelf How many more action figures than books were on his shelf?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
285,svamp_chal_285,Addition,1,float_tol,\boxed{30},Josh had 22 marbles in his collection. He found 13 marbles ones while he lost 5 marbles. How many marbles does he have now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
286,svamp_chal_286,Addition,1,float_tol,\boxed{20},For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails. How many nails does John need for the house wall?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
287,svamp_chal_287,Subtraction,1,float_tol,\boxed{410},Paul got a box of 589 crayons for his birthday. During the school year he gave 571 crayons to his friends while he lost 161 crayons. How many more crayons did he give to his friends than those he lost?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
288,svamp_chal_288,Subtraction,1,float_tol,\boxed{2},"Jack received 9 emails in the morning, 10 emails in the afternoon and 7 emails in the evening. How many more emails did Jack receive in the morning than in the evening?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
289,svamp_chal_289,Subtraction,1,float_tol,\boxed{2},Jack received 6 emails in the morning and 8 emails in the afternoon. How many more emails did Jack receive in the afternoon than in the morning?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
290,svamp_chal_290,Addition,1,float_tol,\boxed{745},"After eating a hearty meal they went to see the Buckingham palace. There were 71 paintings in the Buckingham palace. There, Rachel learned that 557 visitors came to the Buckingham palace that day. If there were 188 visitors the previous day How many visited the Buckingham palace within 57 days?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
291,svamp_chal_291,Subtraction,1,float_tol,\boxed{131},Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 197 chocolate chip cookies and 46 raisin cookies yesterday. And she baked 75 raisin cookies and 66 chocolate chip cookies this morning. How many more chocolate chip cookies did Helen bake yesterday compared to today?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
292,svamp_chal_292,Subtraction,1,float_tol,\boxed{6},Jake has 18 fewer peaches than Steven who has 13 more peaches than Jill. Steven has 19 peaches. How many peaches does Jill have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
293,svamp_chal_293,Subtraction,1,float_tol,\boxed{4},Lucy went to the grocery store. She bought 23 packs of cookie and some packs of cake. In total she had 27 packs of grocery How many packs of cake did she buy in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
294,svamp_chal_294,Subtraction,1,float_tol,\boxed{3},Every day Ryan spends 6 hours on learning english 3 hours on learning chinese and 58 hours on learning spanish. How many more hours does he spend on learning english than he does on learning chinese?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
295,svamp_chal_295,Subtraction,1,float_tol,\boxed{37},A book has 2 chapters. The first chapter is 48 pages long. The second chapter is 11 pages long. How many more pages does the first chapter have than the second chapter?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
296,svamp_chal_296,Subtraction,1,float_tol,\boxed{4},"6 green peaches, 60 yellow peaches and 2 red peaches are in the basket. How many more green peaches than red peaches are in the basket?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
297,svamp_chal_297,Common-Division,1,float_tol,\boxed{2},Debby drinks 6 bottles a day. If she bought a total of 12 water bottles How many days would they last her?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
298,svamp_chal_298,Subtraction,1,float_tol,\boxed{654},There were 22 parents in the program and 676 people in total. How many pupils were present in the program?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
299,svamp_chal_299,Addition,1,float_tol,\boxed{34},"Julia played tag with 17 kids on monday, 15 kids on tuesday and 2 kids on wednesday. How many kids did she play with altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
300,svamp_chal_300,Addition,1,float_tol,\boxed{45},"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 18 inches farther than the grasshopper and the mouse jumped 2 inches farther than the frog. How far did the mouse jump?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
301,svamp_chal_301,Subtraction,1,float_tol,\boxed{28},Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 49 g of colors to paint them. If the feathers require 288 g of wax and right now he just needs 260 g How many grams of wax does he already have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
302,svamp_chal_302,Subtraction,1,float_tol,\boxed{3},Mary is baking a cake. The recipe calls for 14 cups of flour and 6 cups of sugar. She already put in 5 cups of flour. How many more cups of flour than cups of sugar does she need to add now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
303,svamp_chal_303,Addition,1,float_tol,\boxed{25},Jake has 13 more apples and 17 fewer peaches than Steven. Steven has 8 peaches and 12 apples. How many apples does Jake have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
304,svamp_chal_304,Subtraction,1,float_tol,\boxed{1},Jake has 12 fewer peaches than Steven who has 11 more peaches than Jill. Steven has 4 peaches. How many more peaches does Jill have than Jake?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
305,svamp_chal_305,Addition,1,float_tol,\boxed{14},Last week Fred had 86 dollars and Jason had 5 dollars. Fred washed cars over the weekend and now has 9 dollars and Jason did not work. How much money do they have together now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
306,svamp_chal_306,Subtraction,1,float_tol,\boxed{7},Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples. How many peaches does Jake have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
307,svamp_chal_307,Subtraction,1,float_tol,\boxed{5},There are 10 different books and 6 different movies in the ' crazy silly school ' series. If you read 14 of the movies and watched 19 of the books How many more books than movies have you read?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
308,svamp_chal_308,Common-Division,1,float_tol,\boxed{1},Debby bought 301 water bottles when they were on sale. If she drank 144 bottles a day for some days. If she has 157 bottles left How many days did she drink for?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
309,svamp_chal_309,Multiplication,1,float_tol,\boxed{2184},He also had 56 aquariums for saltwater animals and 10 aquariums for freshwater animals. Each aquarium has 39 animals in it. How many saltwater animals does Tyler have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
310,svamp_chal_310,Addition,1,float_tol,\boxed{20},Tiffany was collecting cans for recycling. On monday she had 10 bags of cans. She found 3 bags of cans on the next day and 7 bags of cans the day after that. How many bags did she have altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
311,svamp_chal_311,Addition,1,float_tol,\boxed{66},The grasshopper and the frog had a jumping contest. The grasshopper jumped 31 inches and the frog jumped 35 inches. How much did they jump altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
312,svamp_chal_312,Subtraction,1,float_tol,\boxed{89},There were 100 dollars in Olivia's wallet. She collected 148 more dollars from an atm. After she visited a supermarket there were 159 dollars left. How much did she spend?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
313,svamp_chal_313,Subtraction,1,float_tol,\boxed{5},A waiter had 11 customers. After some left he still had 3 customers. How many more customers left than those that stayed behind?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
314,svamp_chal_314,Subtraction,1,float_tol,\boxed{22},Katie had 81 ds games and her friends had 59 games. How many more games does Katie have than her friends?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
315,svamp_chal_315,Common-Division,1,float_tol,\boxed{8},Frank put some pieces of candy equally into 2 bags. If he had 16 pieces of candy How many pieces of candy are in each bag?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
316,svamp_chal_316,Common-Division,1,float_tol,\boxed{18},"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 266 of the pickers that they fill 90 drums of grapes in 5 days. How many drums of grapes would be filled in each day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
317,svamp_chal_317,Subtraction,1,float_tol,\boxed{1},Julia played tag with 5 kids on tuesday. She had played tag with 6 kids on monday. How many more kids did she play with on monday than on tuesday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
318,svamp_chal_318,Subtraction,1,float_tol,\boxed{14},Julia played tag with a total of 18 kids. She played with 4 kids on monday and yet with some more kids on tuesday. How many kids did she play with on tuesday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
319,svamp_chal_319,Subtraction,1,float_tol,\boxed{3},Jerry had 3 books and 4 action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more action figures than books were on his shelf?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
320,svamp_chal_320,Common-Division,1,float_tol,\boxed{4},There are 6 houses on a block. If a mailman has to give 24 pieces of junk mail to each block How many pieces of junk mail should he give in each house?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
321,svamp_chal_321,Subtraction,1,float_tol,\boxed{9},Dave had 19 apps and 18 files on his phone. After deleting some apps and files he had 6 apps and 15 files left. How many more files than apps does he have left on the phone?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
322,svamp_chal_322,Subtraction,1,float_tol,\boxed{78},Baker made 99 cakes. He bought 167 new cakes and sold 89 cakes. How many more cakes did baker buy than those he sold?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
323,svamp_chal_323,Addition,1,float_tol,\boxed{13},3 birds and 4 storks were sitting on the fence. 6 more storks came to join them. How many birds and storks are sitting on the fence?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
324,svamp_chal_324,Subtraction,1,float_tol,\boxed{35},David did 44 push-ups in gym class today. David did 9 more push-ups than Zachary. How many push-ups did Zachary do?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
325,svamp_chal_325,Addition,1,float_tol,\boxed{41},Edward spent $ 6 to buy books and $ 16 to buy pens. Now he has $ 19. How much did Edward have before he spent his money?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
326,svamp_chal_326,Common-Division,1,float_tol,\boxed{19},Bryan took a look at his books as well. Each bookshelf contains 2 books. If he has a total of 38 books How many bookshelves does he have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
327,svamp_chal_327,Subtraction,1,float_tol,\boxed{13},There were 7 roses in the vase. Jessica cut some more roses from her flower garden which had a total of 59 roses. There are now 20 roses in the vase. How many roses did she cut?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
328,svamp_chal_328,Common-Division,1,float_tol,\boxed{26},Luke played a trivia game and gained 3 points in each round of a game. If he scored 78 points in the trivia game How many rounds did he play?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
329,svamp_chal_329,Subtraction,1,float_tol,\boxed{63},Baker made 13 cakes. He sold 91 of them and bought 154 new cakes. How many more cakes did baker buy than those he sold?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
330,svamp_chal_330,Subtraction,1,float_tol,\boxed{11},He then went to see the oranges being harvested. He found out that they harvest 71 sacks of unripe oranges and 60 sacks of ripe oranges per day. How many more sacks of unripe oranges than ripe oranges are harvested per day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
331,svamp_chal_331,Subtraction,1,float_tol,\boxed{4},"At the zoo, a cage had snakes and alligators. The total number of animals in the cage was 79. If 24 snakes and 51 alligators were hiding How many animals were not hiding in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
332,svamp_chal_332,Subtraction,1,float_tol,\boxed{32},Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
333,svamp_chal_333,Common-Division,1,float_tol,\boxed{332},Frank was reading through his favorite book. The book had 2 chapters each with 405 pages. It took frank 664 days to finish the book. How many chapters did he read per day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
334,svamp_chal_334,Subtraction,1,float_tol,\boxed{25},There were 2 roses in the vase. Jessica threw away 4 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 23 roses in the vase. How many roses did she cut?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
335,svamp_chal_335,Addition,1,float_tol,\boxed{16},"Rachel had to complete 5 pages of math homework, 10 pages of reading homework and 6 more pages of biology homework. How many pages of reading and biology homework did she have to complete?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
336,svamp_chal_336,Subtraction,1,float_tol,\boxed{1},Jerry had 7 action figures and 2 books on a shelf in his room. Later he added 4 more books to the shelf. How many more action figures than books were on his shelf?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
